entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start,christian_tradition_from,christian_tradition_to
1983,2092,1031,1177,400,True,True
1983,2092,2386,1177,400,True,True
1983,2092,2160,2228,400,False,True
1983,2092,1308,1458,400,False,True
1983,2092,1587,1798,400,True,True
1983,2092,1309,526,400,True,True
1983,2092,2167,2234,400,False,True
1983,2092,2234,2292,400,True,True
1983,2092,1413,1569,400,True,True
1983,2092,1436,1593,400,True,True
1983,2092,1688,2006,400,False,True
1983,2092,843,1012,400,True,True
1983,2092,965,1112,400,True,True
1983,2092,1468,1626,400,True,True
1983,2092,2149,1893,400,False,True
1983,2092,2169,2236,400,True,True
1983,2092,994,1150,400,True,True
1983,2092,1524,1687,400,True,True
1983,2092,2397,1687,400,True,True
1983,2092,2127,2222,400,True,True
1983,2092,1684,1177,400,False,True
1983,2092,2140,2205,400,True,True
1983,2092,2401,601,400,True,True
1983,2092,1113,601,400,True,True
1983,2092,1435,1590,400,True,True
1983,2092,1970,2071,400,True,True
1983,2092,1392,1549,400,True,True
1983,2092,2249,2333,400,True,True
1983,2092,2396,2333,400,True,True
1983,2092,1276,1150,400,True,True
1983,2092,1960,2060,400,True,True
1983,2092,1378,1533,400,True,True
1983,2092,1975,2073,400,False,True
1983,2092,1255,1401,400,True,True
1983,2092,2166,1893,400,False,True
1983,2092,781,981,400,True,True
1983,2092,1338,1489,400,True,True
1983,2092,1268,1414,400,False,True
1012,1178,234,533,550,False,True
1012,1178,236,532,550,False,True
1012,1178,933,1080,550,True,True
1012,1178,1333,1487,550,False,True
1012,1178,2044,1287,550,False,True
1012,1178,1778,1973,550,True,True
1012,1178,1587,1798,550,True,True
1012,1178,1688,2006,550,False,True
1012,1178,1983,2092,550,True,True
2322,2400,234,533,661,False,False
2322,2400,1173,1318,661,True,False
2322,2400,1429,1586,661,False,False
2322,2400,776,980,661,False,False
2322,2400,1633,1850,661,False,False
2322,2400,1707,1908,661,False,False
2322,2400,1826,1207,661,False,False
2322,2400,1822,2003,661,False,False
2322,2400,1285,1441,661,False,False
2322,2400,1351,1260,661,False,False
2322,2400,1146,1294,661,False,False
2322,2400,236,532,661,False,False
2322,2400,1721,1926,661,False,False
2322,2400,775,492,661,False,False
2322,2400,760,1919,661,False,False
2322,2400,2080,2282,661,False,False
2322,2400,1534,1722,661,False,False
2322,2400,933,1080,661,True,False
2322,2400,1324,1132,661,False,False
2322,2400,535,798,661,False,False
2322,2400,2044,1287,661,False,False
2322,2400,2118,2262,661,False,False
2322,2400,1778,1973,661,True,False
2322,2400,2160,2228,661,False,False
2322,2400,1587,1798,661,True,False
2322,2400,1688,2006,661,False,False
2322,2400,843,1012,661,True,False
2322,2400,665,902,661,True,False
2322,2400,2149,1893,661,False,False
2322,2400,1524,1687,661,True,False
2322,2400,2397,1687,661,True,False
2322,2400,2219,2273,661,False,False
2322,2400,1392,1549,661,True,False
2322,2400,1276,1150,661,True,False
2322,2400,1960,2060,661,True,False
2322,2400,1378,1533,661,True,False
2322,2400,2166,1893,661,False,False
2322,2400,1345,1522,661,False,False
2322,2400,1697,1626,661,True,False
2322,2400,972,1121,661,False,False
2322,2400,1793,13,661,True,False
2322,2400,971,1135,661,False,False
2322,2400,2313,2390,661,False,False
2322,2400,207,482,661,False,False
2322,2400,1149,1297,661,False,False
2322,2400,1998,2103,661,False,False
2322,2400,1957,983,661,True,False
2322,2400,2128,1893,661,True,False
2322,2400,2282,497,661,False,False
2322,2400,2265,2351,661,False,False
2322,2400,2184,2247,661,False,False
2322,2400,2030,2132,661,True,False
2322,2400,1967,2068,661,True,False
2322,2400,1012,1178,661,True,False
2322,2400,2247,2330,661,False,False
2322,2400,1358,1512,661,True,False
2322,2400,1676,1550,661,True,False
2331,2409,234,533,750,False,False
2331,2409,1173,1318,750,True,False
2331,2409,1429,1586,750,False,False
2331,2409,1633,1850,750,False,False
2331,2409,1707,1908,750,False,False
2331,2409,1826,1207,750,False,False
2331,2409,1822,2003,750,False,False
2331,2409,1351,1260,750,False,False
2331,2409,236,532,750,False,False
2331,2409,1721,1926,750,False,False
2331,2409,775,492,750,False,False
2331,2409,2080,2282,750,False,False
2331,2409,1534,1722,750,False,False
2331,2409,933,1080,750,True,False
2331,2409,535,798,750,False,False
2331,2409,2118,2262,750,False,False
2331,2409,1778,1973,750,True,False
2331,2409,2160,2228,750,False,False
2331,2409,1587,1798,750,True,False
2331,2409,843,1012,750,True,False
2331,2409,2149,1893,750,False,False
2331,2409,1524,1687,750,True,False
2331,2409,2397,1687,750,True,False
2331,2409,2219,2273,750,False,False
2331,2409,1392,1549,750,True,False
2331,2409,1276,1150,750,True,False
2331,2409,1378,1533,750,True,False
2331,2409,1975,2073,750,False,False
2331,2409,2166,1893,750,False,False
2331,2409,1345,1522,750,False,False
2331,2409,2211,2264,750,True,False
2331,2409,2204,2264,750,True,False
2331,2409,2206,2265,750,True,False
2331,2409,2212,2264,750,True,False
2331,2409,1697,1626,750,True,False
2331,2409,972,1121,750,False,False
2331,2409,971,1135,750,False,False
2331,2409,2313,2390,750,False,False
2331,2409,1149,1297,750,False,False
2331,2409,1998,2103,750,False,False
2331,2409,1957,983,750,True,False
2331,2409,2128,1893,750,True,False
2331,2409,2265,2351,750,False,False
2331,2409,2030,2132,750,True,False
2331,2409,1967,2068,750,True,False
2331,2409,1012,1178,750,True,False
2331,2409,2322,2400,750,False,False
2331,2409,1358,1512,750,True,False
2331,2409,1676,1550,750,True,False
2331,2409,1737,1943,750,False,False
2331,2409,2243,2301,750,False,False
2331,2409,1903,2032,750,True,False
2331,2409,1747,1953,750,False,False
2331,2409,1708,1909,750,False,False
2331,2409,1629,1844,750,False,False
2331,2409,2205,2264,750,True,False
2331,2409,1594,1804,750,False,False
2331,2409,1609,1826,750,False,False
1419,1577,1173,1318,-1550,True,False
1419,1577,738,944,-1550,False,False
1419,1577,239,526,-1550,False,False
1419,1577,1456,1644,-1550,False,False
1419,1577,209,136,-1550,False,False
1419,1577,787,983,-1550,False,False
1419,1577,1051,1296,-1550,False,False
1419,1577,1039,1184,-1550,False,False
1419,1577,790,983,-1550,False,False
1419,1577,1119,1262,-1550,False,False
1419,1577,1826,1207,-1550,False,False
1056,1196,1173,1318,-1479,True,False
1056,1196,738,944,-1479,False,False
1056,1196,239,526,-1479,False,False
1056,1196,209,136,-1479,False,False
1056,1196,1786,2004,-1479,False,False
1056,1196,1600,1816,-1479,False,False
1056,1196,1039,1184,-1479,False,False
1056,1196,790,983,-1479,False,False
1056,1196,1119,1262,-1479,False,False
1056,1196,1826,1207,-1479,False,False
1056,1196,1419,1577,-1479,False,False
1056,1196,1069,1207,-1479,False,False
1056,1196,1123,136,-1479,False,False
1056,1196,1094,1233,-1479,False,False
1125,1269,1173,1318,-1292,True,False
1125,1269,738,944,-1292,False,False
1125,1269,209,136,-1292,False,False
1125,1269,790,983,-1292,False,False
1125,1269,1119,1262,-1292,False,False
1125,1269,1826,1207,-1292,False,False
1125,1269,1069,1207,-1292,False,False
1125,1269,1143,1211,-1292,False,False
1125,1269,1105,1249,-1292,False,False
1125,1269,1339,1492,-1292,False,False
1125,1269,1232,1380,-1292,False,False
1125,1269,1822,2003,-1292,False,False
1037,535,1173,1318,-1100,True,False
1037,535,738,944,-1100,False,False
1037,535,239,526,-1100,False,False
1037,535,209,136,-1100,False,False
1037,535,1039,1184,-1100,False,False
1037,535,790,983,-1100,False,False
1037,535,1119,1262,-1100,False,False
1037,535,1826,1207,-1100,False,False
1037,535,1069,1207,-1100,False,False
1037,535,1143,1211,-1100,False,False
1037,535,1105,1249,-1100,False,False
1037,535,1232,1380,-1100,False,False
1037,535,1822,2003,-1100,False,False
1037,535,1285,1441,-1100,False,False
1037,535,1125,1269,-1100,False,False
1037,535,1351,1260,-1100,False,False
1037,535,1146,1294,-1100,False,False
1010,1163,1173,1318,-530,True,False
1010,1163,738,944,-530,False,False
1010,1163,1732,1938,-530,False,False
1010,1163,422,50,-530,False,False
1010,1163,492,737,-530,False,False
1010,1163,1361,1515,-530,False,False
1010,1163,1391,1547,-530,False,False
1010,1163,2406,1547,-530,False,False
1010,1163,2009,2108,-530,False,False
1010,1163,957,1142,-530,False,False
1010,1163,1683,1889,-530,False,False
1010,1163,937,872,-530,False,False
1010,1163,470,719,-530,False,False
1010,1163,1201,1347,-530,False,False
1010,1163,1169,1312,-530,False,False
1010,1163,1346,1499,-530,False,False
1010,1163,1129,1274,-530,False,False
1010,1163,659,885,-530,False,False
1010,1163,1704,1905,-530,False,False
1010,1163,1680,1887,-530,False,False
1010,1163,1626,1852,-530,False,False
1010,1163,1760,1963,-530,False,False
1010,1163,1973,588,-530,False,False
1010,1163,231,540,-530,False,False
1010,1163,198,50,-530,False,False
1010,1163,1213,1360,-530,False,False
1010,1163,993,872,-530,False,False
1010,1163,1993,2099,-530,False,False
1010,1163,1581,1791,-530,False,False
1010,1163,424,548,-530,False,False
1010,1163,1230,1379,-530,False,False
1010,1163,1696,1899,-530,True,False
1010,1163,663,889,-530,False,False
1010,1163,1979,588,-530,False,False
1010,1163,1203,1349,-530,False,False
1010,1163,863,132,-530,False,False
423,6,1173,1318,-500,True,False
423,6,738,944,-500,False,False
423,6,1484,1631,-500,False,False
423,6,1947,2053,-500,False,False
423,6,2402,2053,-500,False,False
423,6,209,136,-500,False,False
423,6,2295,476,-500,False,False
423,6,1707,1908,-500,False,False
423,6,1343,1496,-500,False,False
423,6,422,50,-500,False,False
423,6,1661,1631,-500,False,False
423,6,1822,2003,-500,False,False
423,6,2348,2424,-500,False,False
423,6,1175,1320,-500,False,False
423,6,1284,1432,-500,False,False
423,6,2338,476,-500,False,False
423,6,2039,2240,-500,True,False
423,6,1257,1403,-500,False,False
423,6,2187,1795,-500,False,False
423,6,492,737,-500,False,False
423,6,1418,1576,-500,False,False
423,6,1700,1901,-500,True,False
423,6,1721,1926,-500,False,False
423,6,1880,2021,-500,False,False
423,6,957,1142,-500,False,False
423,6,1683,1889,-500,False,False
423,6,937,872,-500,False,False
423,6,1604,1820,-500,False,False
423,6,1576,1795,-500,False,False
423,6,1626,1852,-500,False,False
423,6,1138,1282,-500,False,False
423,6,2385,1282,-500,False,False
423,6,1924,1404,-500,False,False
423,6,2001,1404,-500,True,False
423,6,231,540,-500,False,False
423,6,1989,2096,-500,False,False
423,6,198,50,-500,False,False
423,6,993,872,-500,False,False
423,6,1993,2099,-500,False,False
423,6,1581,1791,-500,False,False
423,6,1174,1319,-500,False,False
423,6,2410,1319,-500,False,False
423,6,1471,1629,-500,False,False
423,6,632,864,-500,False,False
423,6,424,548,-500,False,False
423,6,792,983,-500,False,False
423,6,663,889,-500,False,False
423,6,1979,588,-500,False,False
423,6,1203,1349,-500,False,False
423,6,850,1017,-500,False,False
423,6,1717,1922,-500,False,False
423,6,2379,2343,-500,False,False
423,6,2257,2343,-500,False,False
423,6,2381,1922,-500,False,False
423,6,2380,2038,-500,False,False
423,6,1919,2038,-500,False,False
423,6,863,132,-500,False,False
423,6,779,981,-500,False,False
423,6,778,981,-500,False,False
423,6,807,992,-500,False,False
423,6,816,992,-500,False,False
423,6,835,992,-500,False,False
423,6,917,992,-500,False,False
423,6,956,992,-500,False,False
423,6,1010,1163,-500,False,False
423,6,1177,1321,-500,False,False
201,6,1173,1318,-500,True,False
201,6,738,944,-500,False,False
201,6,1484,1631,-500,False,False
201,6,1947,2053,-500,False,False
201,6,2402,2053,-500,False,False
201,6,209,136,-500,False,False
201,6,2295,476,-500,False,False
201,6,1707,1908,-500,False,False
201,6,1343,1496,-500,False,False
201,6,422,50,-500,False,False
201,6,1661,1631,-500,False,False
201,6,1822,2003,-500,False,False
201,6,2348,2424,-500,False,False
201,6,1175,1320,-500,False,False
201,6,1284,1432,-500,False,False
201,6,2338,476,-500,False,False
201,6,2039,2240,-500,True,False
201,6,1257,1403,-500,False,False
201,6,2187,1795,-500,False,False
201,6,492,737,-500,False,False
201,6,1418,1576,-500,False,False
201,6,1700,1901,-500,True,False
201,6,1721,1926,-500,False,False
201,6,1880,2021,-500,False,False
201,6,957,1142,-500,False,False
201,6,1683,1889,-500,False,False
201,6,937,872,-500,False,False
201,6,1604,1820,-500,False,False
201,6,1576,1795,-500,False,False
201,6,1626,1852,-500,False,False
201,6,1138,1282,-500,False,False
201,6,2385,1282,-500,False,False
201,6,1924,1404,-500,False,False
201,6,2001,1404,-500,True,False
201,6,231,540,-500,False,False
201,6,1989,2096,-500,False,False
201,6,198,50,-500,False,False
201,6,993,872,-500,False,False
201,6,1993,2099,-500,False,False
201,6,1581,1791,-500,False,False
201,6,1174,1319,-500,False,False
201,6,2410,1319,-500,False,False
201,6,1471,1629,-500,False,False
201,6,632,864,-500,False,False
201,6,424,548,-500,False,False
201,6,792,983,-500,False,False
201,6,663,889,-500,False,False
201,6,1979,588,-500,False,False
201,6,1203,1349,-500,False,False
201,6,850,1017,-500,False,False
201,6,1717,1922,-500,False,False
201,6,2379,2343,-500,False,False
201,6,2257,2343,-500,False,False
201,6,2381,1922,-500,False,False
201,6,2380,2038,-500,False,False
201,6,1919,2038,-500,False,False
201,6,863,132,-500,False,False
201,6,779,981,-500,False,False
201,6,778,981,-500,False,False
201,6,807,992,-500,False,False
201,6,816,992,-500,False,False
201,6,835,992,-500,False,False
201,6,917,992,-500,False,False
201,6,1010,1163,-500,False,False
1239,1386,1173,1318,-400,True,True
1239,1386,738,944,-400,False,True
1239,1386,1484,1631,-400,False,True
1239,1386,1429,1586,-400,False,True
1239,1386,1375,1531,-400,False,True
1239,1386,209,136,-400,False,True
1239,1386,776,980,-400,False,True
1239,1386,1732,1938,-400,False,True
1239,1386,1343,1496,-400,False,True
1239,1386,1826,1207,-400,False,True
1239,1386,422,50,-400,False,True
1239,1386,1143,1211,-400,False,True
1239,1386,1105,1249,-400,False,True
1239,1386,1661,1631,-400,False,True
1239,1386,1232,1380,-400,False,True
1239,1386,1822,2003,-400,False,True
1239,1386,1175,1320,-400,False,True
1239,1386,1284,1432,-400,False,True
1239,1386,1351,1260,-400,False,True
1239,1386,2338,476,-400,False,True
1239,1386,2039,2240,-400,True,True
1239,1386,492,737,-400,False,True
1239,1386,1361,1515,-400,False,True
1239,1386,1418,1576,-400,False,True
1239,1386,1391,1547,-400,False,True
1239,1386,2406,1547,-400,False,True
1239,1386,2009,2108,-400,False,True
1239,1386,1902,2031,-400,False,True
1239,1386,957,1142,-400,False,True
1239,1386,1683,1889,-400,False,True
1239,1386,1201,1347,-400,False,True
1239,1386,1604,1820,-400,False,True
1239,1386,1576,1795,-400,False,True
1239,1386,1169,1312,-400,False,True
1239,1386,1346,1499,-400,False,True
1239,1386,1129,1274,-400,False,True
1239,1386,659,885,-400,False,True
1239,1386,1704,1905,-400,False,True
1239,1386,1680,1887,-400,False,True
1239,1386,1626,1852,-400,False,True
1239,1386,1760,1963,-400,False,True
1239,1386,1924,1404,-400,False,True
1239,1386,198,50,-400,False,True
1239,1386,1213,1360,-400,False,True
1239,1386,1993,2099,-400,False,True
1239,1386,1369,1524,-400,False,True
1239,1386,1581,1791,-400,False,True
1239,1386,1471,1629,-400,False,True
1239,1386,424,548,-400,False,True
1239,1386,1230,1379,-400,False,True
1239,1386,1696,1899,-400,True,True
1239,1386,792,983,-400,False,True
1239,1386,1203,1349,-400,False,True
1239,1386,863,132,-400,False,True
1239,1386,1010,1163,-400,False,True
1239,1386,1177,1321,-400,False,True
1239,1386,201,6,-400,False,True
1239,1386,423,6,-400,False,True
1239,1386,361,588,-400,False,True
1239,1386,1713,1914,-400,False,True
1239,1386,1193,1337,-400,False,True
1239,1386,1212,1359,-400,False,True
1239,1386,1226,1375,-400,False,True
1239,1386,882,1040,-400,False,True
1239,1386,1263,1411,-400,False,True
1239,1386,1215,1362,-400,False,True
1239,1386,982,1138,-400,False,True
1239,1386,1509,1440,-400,False,True
1239,1386,2190,44,-400,False,True
1239,1386,2334,2411,-400,False,True
1239,1386,2393,2411,-400,False,True
1239,1386,1658,1871,-400,False,True
970,132,1173,1318,-323,True,False
970,132,738,944,-323,False,False
970,132,1484,1631,-323,False,False
970,132,209,136,-323,False,False
970,132,1732,1938,-323,False,False
970,132,1707,1908,-323,False,False
970,132,1343,1496,-323,False,False
970,132,1826,1207,-323,False,False
970,132,422,50,-323,False,False
970,132,1143,1211,-323,False,False
970,132,1105,1249,-323,False,False
970,132,1661,1631,-323,False,False
970,132,1232,1380,-323,False,False
970,132,1822,2003,-323,False,False
970,132,1285,1441,-323,False,False
970,132,1175,1320,-323,False,False
970,132,1351,1260,-323,False,False
970,132,1146,1294,-323,False,False
970,132,2338,476,-323,False,False
970,132,2039,2240,-323,True,False
970,132,492,737,-323,False,False
970,132,1361,1515,-323,False,False
970,132,1418,1576,-323,False,False
970,132,1391,1547,-323,False,False
970,132,2406,1547,-323,False,False
970,132,2009,2108,-323,False,False
970,132,1721,1926,-323,False,False
970,132,1880,2021,-323,False,False
970,132,1902,2031,-323,False,False
970,132,957,1142,-323,False,False
970,132,937,872,-323,False,False
970,132,1201,1347,-323,False,False
970,132,1604,1820,-323,False,False
970,132,1576,1795,-323,False,False
970,132,1169,1312,-323,False,False
970,132,1346,1499,-323,False,False
970,132,1129,1274,-323,False,False
970,132,659,885,-323,False,False
970,132,1704,1905,-323,False,False
